state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha,pcp04,pcp05,pcp06,pcp07,pcp08,pcp09,tmp04,tmp05,tmp06,tmp07,tmp08,tmp09,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja,pcp_grow,pcp_critical,pcp_summer,tmp_grow,tmp_critical,tmp_summer,tmax_critical,tmax_summer,tmp_range_crit,pcp_grow_cv,tmp_grow_sd,pdsi_critical,zndx_critical,drought_flag,severe_drought,hot_month_count,dry_month_count,heat_x_dry,pcp_grow_anom,pcp_grow_z,pcp_critical_anom,pcp_critical_z,pcp08_anom,pcp08_z,tmp_grow_anom,tmp_grow_z,tmp_critical_anom,tmp_critical_z,tmax_critical_anom,tmax_critical_z,tmax08_anom,tmax08_z,pdsi08_anom,pdsi08_z,zndx08_anom,zndx08_z,climate_normal_pcp,climate_normal_tmax,trend_slope,yield_trend,yield_anom,log_yield,n_years_county,in_balanced_panel,is_focal
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1993,1.0,9400.0,9200.0,257600.0,28.0,1883.0270237262328,7010.7128,3723.1079064,2.11,5.86,5.26,4.03,5.12,2.21,41.5,54.8,62.2,67.6,67.7,52.0,2.33,2.45,30.2,44.4,41.4,33.2,76.3,77.9,75.36666666666666,1.43,1.76,2.25,1.8133333333333328,1.11,1.42,2.0,1.5766666666666669,24.590000000000003,9.15,14.41,57.63333333333333,67.65,65.83333333333333,77.1,75.36666666666666,39.8,0.3937536638632669,10.213455177689216,2.005,1.71,0,0,0,0,-154.2,4.34689393939394,0.9252970233022354,1.7394696969696968,0.6523903961560308,1.372121212121212,0.8043263744255792,-2.2782828282828262,-1.317914635562513,-1.164393939393932,-0.5589723759055062,-2.950757575757592,-1.2311232140722952,-0.8128787878787875,-0.289999454409114,2.397121212121212,0.8954948414256736,2.174015151515152,1.010930240402228,7.410530303030304,80.05075757575759,0.45235531460796985,29.278575812808185,-1.2785758128081852,3.332204510175204,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1994,1.0,12800.0,12700.0,444500.0,35.0,2353.7837796577915,12097.28975,5139.5076534,4.01,1.27,4.07,4.98,3.22,3.24,42.9,58.2,66.7,68.0,65.2,61.0,2.39,2.8600000000000003,31.7,44.9,50.9,40.8,78.2,75.9,77.50000000000001,-1.21,0.59,0.37,-0.0833333333333333,-1.01,1.76,-0.47,0.1266666666666666,20.79,8.200000000000001,12.27,60.333333333333336,66.6,66.63333333333333,77.05000000000001,77.50000000000001,31.200000000000017,0.3624651883509562,9.294227599250338,0.48,0.645,0,0,0,0,36.2135,0.5468939393939358,0.1164140053193466,0.7894696969696975,0.2960916475041157,-0.5278787878787878,-0.3094382827405827,0.4217171717171766,0.243950060007695,-2.214393939393944,-1.0630294435730696,-3.000757575757575,-1.2519843519744116,-2.8128787878787875,-1.00351162555549,0.5171212121212121,0.1931814609560599,-0.2959848484848484,-0.1376347509931876,7.410530303030304,80.05075757575759,0.45235531460796985,29.73093112741617,5.26906887258383,3.5553480614894135,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1995,1.0,13300.0,13100.0,445400.0,34.0,2286.532814524712,12121.7837,5301.3819102,2.18,2.69,2.84,4.04,7.28,2.2,38.9,53.8,68.6,70.2,70.6,57.1,1.49,1.61,29.5,42.6,46.1,37.3,81.2,80.5,80.60000000000001,0.24,0.37,1.54,0.7166666666666667,0.99,0.47,3.62,0.7133333333333334,21.23,11.32,14.16,59.866666666666674,70.4,69.8,80.85,80.60000000000001,39.14999999999999,0.5523054228944443,12.50850377409971,0.955,2.045,0,0,0,0,-292.677,0.9868939393939372,0.2100741442436813,3.9094696969696967,1.4662517483398791,3.532121212121212,2.070500932046058,-0.0449494949494848,-0.0260018626834487,1.585606060606068,0.761177087033336,0.7992424242424079,0.3334621285869673,1.7871212121212068,0.6375663680811725,1.6871212121212122,0.630259469014277,3.794015151515152,1.7642400728154155,7.410530303030304,80.05075757575759,0.45235531460796985,30.183286442024155,3.816713557975845,3.5263605246161616,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1996,1.0,14300.0,14000.0,378000.0,27.0,1815.7760585931533,10287.459,5665.598988,1.23,3.38,2.14,3.04,1.55,1.65,38.0,53.2,65.9,67.3,68.3,59.0,2.68,1.29,27.2,42.8,48.6,35.1,78.2,80.5,78.43333333333334,-0.95,-0.99,-1.95,-1.2966666666666666,-0.2,-0.43,-3.17,-1.9666666666666668,12.99,4.59,6.73,58.616666666666674,67.8,67.16666666666667,79.35,78.43333333333334,37.49999999999999,0.4005527172447073,11.633987565175866,-1.47,-1.8,0,0,0,1,251.5395,-7.253106060606063,-1.5439248210665808,-2.820530303030304,-1.0578435973731628,-2.197878787878788,-1.288378797197157,-1.2949494949494849,-0.7490873698918779,-1.0143939393939403,-0.4869642233815734,-0.7007575757575921,-0.2923720084767377,1.7871212121212068,0.6375663680811725,-1.802878787878788,-0.673503136219208,-2.9959848484848486,-1.3931511383485005,7.410530303030304,80.05075757575759,0.45235531460796985,30.63564175663214,-3.6356417566321397,3.295836866004329,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1997,1.0,17400.0,17000.0,595000.0,35.0,2353.7837796577915,16193.2225,6879.655914,0.63,1.35,2.72,6.8,4.67,1.88,40.9,51.0,68.1,68.8,65.6,60.4,3.35,5.28,29.3,39.0,49.8,37.0,78.0,75.6,78.13333333333334,-1.8,1.22,1.58,0.3333333333333333,-1.17,3.66,1.44,0.9466666666666668,18.05,11.47,14.19,59.133333333333326,67.19999999999999,67.49999999999999,76.8,78.13333333333334,33.4,0.7710289733030941,11.098408294285566,1.4,2.55,0,0,0,0,-110.592,-2.1931060606060626,-0.4668332234367353,4.059469696969695,1.5225094454954442,0.922121212121212,0.540540008254646,-0.7782828282828333,-0.4502120269124026,-1.614393939393949,-0.774996833477325,-3.2507575757575893,-1.356290041485035,-3.112878787878799,-1.1105384512274503,1.7271212121212125,0.6452023068966093,1.6140151515151515,0.7505268415433485,7.410530303030304,80.05075757575759,0.45235531460796985,31.087997071240125,3.9120029287598754,3.5553480614894135,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1998,1.0,17900.0,17700.0,654900.0,37.0,2488.285709923951,17823.430949999998,7162.9358634,1.51,3.93,4.96,3.12,3.46,1.41,48.2,62.1,63.2,69.9,69.4,63.5,2.1,1.14,35.7,48.8,50.4,39.4,81.2,80.5,78.26666666666667,-0.29,-0.25,-0.4,-0.3133333333333333,-0.62,0.05,-0.53,0.1033333333333333,18.39,6.58,11.54,62.71666666666667,69.65,67.50000000000001,80.85,78.26666666666667,35.95,0.4533864427441973,7.851475445205613,-0.325,-0.24,0,0,0,0,42.8505,-1.8531060606060628,-0.3944594797224769,-0.8305303030303035,-0.3114914817759928,-0.287878787878788,-0.1687522207827519,2.805050505050509,1.622633093751766,0.835606060606068,0.4011363244136517,0.7992424242424079,0.3334621285869673,1.7871212121212068,0.6375663680811725,-0.2528787878787879,-0.094468168278835,-0.3559848484848485,-0.165535115156639,7.410530303030304,80.05075757575759,0.45235531460796985,31.54035238584811,5.459647614151891,3.6109179126442243,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1999,1.0,19700.0,19500.0,780000.0,40.0,2690.0386053231905,21228.09,7891.370019,2.27,5.9,4.64,5.21,4.2,2.28,45.3,58.0,65.3,73.0,67.7,57.7,1.7,2.31,34.9,47.7,46.6,34.3,84.0,77.8,79.06666666666666,0.92,1.59,1.74,1.4166666666666667,0.91,2.29,0.92,1.1733333333333331,24.5,9.41,14.05,61.16666666666666,70.35,68.66666666666667,80.9,79.06666666666666,40.45,0.3703280399090206,9.732351548658048,1.665,1.605,0,0,0,0,-74.42800000000001,4.256893939393937,0.9061392676131664,1.9994696969696968,0.7499037378923443,0.4521212121212121,0.265029803587227,1.2550505050505052,0.7260070648133117,1.5356060606060566,0.7371743695253516,0.8492424242424192,0.3543232664890955,-0.912878787878796,-0.3256750629664358,1.887121212121212,0.7049736584259381,1.0940151515151515,0.508723685460103,7.410530303030304,80.05075757575759,0.45235531460796985,31.99270770045598,8.00729229954402,3.6888794541139363,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2000,1.0,25600.0,25000.0,825000.0,33.0,2219.281849391632,22452.7875,10117.14105,1.02,2.97,4.08,4.45,1.34,0.72,43.3,58.0,62.4,69.5,69.3,58.2,1.98,0.36,32.1,46.4,45.3,38.1,80.0,80.7,78.10000000000001,-1.27,-0.6,-1.54,-1.1366666666666667,-1.4,1.62,-3.0,-0.4733333333333333,14.58,5.79,9.87,60.11666666666667,69.4,67.06666666666666,80.35,78.10000000000001,38.64999999999999,0.6685134203808865,9.680375337075866,-1.07,-0.69,0,0,0,1,241.05,-5.663106060606063,-1.2054711372263724,-1.6205303030303035,-0.6077820201286381,-2.407878787878788,-1.411479101410259,0.205050505050508,0.1186152387582329,0.585606060606068,0.281122736873757,0.2992424242424079,0.1248507495657323,1.9871212121212096,0.7089175851958112,-1.3928787878787878,-0.5203390479253029,-2.8259848484848487,-1.3141001065520548,7.410530303030304,80.05075757575759,0.45235531460796985,32.445063015063965,0.5549369849360346,3.4965075614664802,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2001,1.0,19000.0,18000.0,450000.0,25.0,1681.274128326994,12246.975,7284.341556,7.71,3.64,4.92,2.66,2.3,2.23,44.4,57.5,66.0,71.5,71.0,58.0,3.06,4.9,34.5,46.6,47.6,35.3,83.1,83.1,80.86666666666666,3.12,-0.23,-0.98,0.6366666666666667,3.29,-0.69,-2.33,-0.8366666666666666,23.46,4.96,9.88,61.4,71.25,69.5,83.1,80.86666666666666,41.64999999999999,0.5426577226889489,10.30630874755846,-0.605,-1.51,0,0,0,1,193.623,3.216893939393937,0.6847607574283762,-2.450530303030304,-0.9190746110561008,-1.4478787878787882,-0.8487348535789351,1.4883838383838397,0.8609830261588857,2.4356060606060623,1.1692232846689754,3.049242424242408,1.2722133341825248,4.387121212121201,1.565132190571459,-0.8328787878787879,-0.311139317572652,-2.1559848484848487,-1.0025460400601809,7.410530303030304,80.05075757575759,0.45235531460796985,32.89741832967195,-7.89741832967195,3.2188758248682006,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2002,1.0,25400.0,24900.0,946200.0,38.0,2555.536675057031,25751.3061,10076.6724858,3.55,2.46,5.71,7.61,5.62,4.78,41.8,51.4,68.0,72.9,67.1,61.3,2.0,3.09,31.7,39.9,51.2,31.4,82.8,76.8,79.26666666666667,1.21,2.85,3.5,2.52,0.96,5.28,2.83,3.053333333333333,29.73,13.23,18.94,60.41666666666666,70.0,69.33333333333333,79.8,79.26666666666667,38.5,0.3642877307351192,11.718944776159102,3.175,4.055,0,0,0,0,-225.834,9.486893939393935,2.019417737100141,5.819469696969697,2.1825997587874144,1.872121212121212,1.0974223368377272,0.5050505050505052,0.2921557604882542,1.1856060606060623,0.5691553469695017,-0.2507575757575893,-0.104621767357625,-1.912878787878796,-0.6824311485396237,3.647121212121212,1.362458525248555,3.0040151515151514,1.396885277996639,7.410530303030304,80.05075757575759,0.45235531460796985,33.349773644279935,4.650226355720065,3.6375861597263857,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2003,1.0,30300.0,30000.0,720000.0,24.0,1614.023163193914,19595.16,12140.56926,3.91,3.79,5.53,3.89,0.59,3.43,44.2,54.8,64.2,69.4,70.6,58.5,0.8200000000000001,0.27,32.8,43.0,46.8,37.2,80.3,83.0,79.53333333333333,2.87,2.93,-1.33,1.4900000000000002,2.71,1.06,-3.98,-0.5266666666666665,21.14,4.48,10.01,60.28333333333333,70.0,68.06666666666668,81.65,79.53333333333333,39.650000000000006,0.4575602547898806,9.968032236437974,0.8,-1.46,0,0,0,1,324.96700000000004,0.8968939393939372,0.1909163885546129,-2.930530303030303,-1.0990992419539105,-3.157878787878788,-1.8511230450284808,0.3717171717171723,0.2150266397193554,1.1856060606060623,0.5691553469695017,1.5992424242424192,0.667240335020948,4.287121212121207,1.5294565820141424,-1.182878787878788,-0.4418891490430588,-3.8059848484848486,-1.7698060545550942,7.410530303030304,80.05075757575759,0.45235531460796985,33.80212895888792,-9.80212895888792,3.1780538303479458,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2004,1.0,30200.0,30000.0,900000.0,30.0,2017.5289539923929,24493.95,12140.56926,1.29,6.11,4.08,3.48,1.96,6.01,46.1,52.7,62.1,67.7,62.4,63.9,1.95,1.33,32.2,41.4,53.6,38.6,78.2,73.0,74.63333333333334,1.13,1.25,0.67,1.0166666666666666,1.21,0.72,-1.35,-0.17,22.93,5.44,9.52,59.15,65.05,64.06666666666668,75.6,74.63333333333334,29.499999999999996,0.5244282018595345,8.084986085331254,0.96,-0.315,0,0,0,1,102.06,2.6868939393939364,0.5719428628149731,-1.970530303030304,-0.7390499801582913,-1.787878787878788,-1.0480401080191957,-0.7616161616161605,-0.4405708868162866,-3.764393939393941,-1.807113686320416,-4.450757575757592,-1.856957351136,-5.712878787878793,-2.0381042737177366,0.8171212121212121,0.3052527450735515,-1.1759848484848483,-0.5468400920571415,7.410530303030304,80.05075757575759,0.45235531460796985,34.254484273495905,-4.254484273495905,3.4011973816621555,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2005,1.0,21800.0,21100.0,738500.0,35.0,2353.7837796577915,20098.64675,8538.867046200001,2.24,3.55,5.56,2.16,3.01,5.76,48.5,53.7,69.6,72.6,68.1,63.2,3.1,1.1800000000000002,36.4,44.8,52.3,38.5,83.7,79.6,80.93333333333332,0.38,-0.48,-0.84,-0.3133333333333333,0.16,-1.43,-1.24,-0.6466666666666666,22.28,5.17,10.73,62.61666666666667,70.35,70.1,81.65,80.93333333333332,36.25000000000001,0.4292597464707642,9.566904758941975,-0.6599999999999999,-1.335,0,0,0,1,101.246,2.036893939393938,0.4335812939494794,-2.240530303030304,-0.8403138350383091,-0.7378787878787882,-0.4325385869536851,2.705050505050508,1.5647862531750911,1.5356060606060566,0.7371743695253516,1.5992424242424192,0.667240335020948,0.8871212121212011,0.3164858910653014,-0.6928787878787879,-0.2588393849844893,-1.0659848484848484,-0.4956894244241471,7.410530303030304,80.05075757575759,0.45235531460796985,34.70683958810389,0.2931604118961104,3.5553480614894135,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2006,1.0,31800.0,31400.0,1099000.0,35.0,2353.7837796577915,29909.8345,12707.1291588,3.41,1.67,3.19,1.79,4.23,3.89,49.8,58.4,66.8,74.9,68.9,56.5,1.7000000000000002,3.6000000000000005,38.1,48.1,46.5,32.7,87.6,79.8,81.93333333333334,-1.36,-2.29,-2.23,-1.96,-0.87,-3.23,-0.53,-1.8266666666666669,18.18,6.0200000000000005,9.21,62.55,71.9,70.2,83.69999999999999,81.93333333333334,44.09999999999999,0.353514493691171,9.244403712517109,-2.26,-1.88,1,0,0,1,44.361,-2.063106060606064,-0.4391609096636367,-1.3905303030303031,-0.5215202178234374,0.4821212121212124,0.2826155613319561,2.638383838383845,1.5262216927906438,3.085606060606068,1.4812586122727045,3.649242424242402,1.5225469890080043,1.087121212121204,0.38783710817994,-2.082878787878788,-0.7781030013955336,-0.3559848484848485,-0.165535115156639,7.410530303030304,80.05075757575759,0.45235531460796985,35.159194902711874,-0.15919490271187442,3.5553480614894135,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2007,1.0,27500.0,25000.0,475000.0,19.0,1277.7683375285155,12927.3625,10117.14105,2.08,1.64,2.35,1.45,4.5,4.65,43.2,60.8,68.8,72.4,68.0,60.8,3.3200000000000003,2.26,32.0,48.5,49.1,41.5,84.1,78.8,81.16666666666667,-1.89,-2.96,-2.72,-2.523333333333333,-1.02,-3.79,-0.19,-2.3000000000000003,16.67,5.95,8.3,62.33333333333334,70.2,69.73333333333333,81.44999999999999,81.16666666666667,36.14999999999999,0.5140468497760954,10.450390742296037,-2.84,-1.99,1,0,0,1,15.475499999999998,-3.5731060606060616,-0.7605854773357837,-1.4605303030303034,-0.5477738098293681,0.752121212121212,0.4408873810345157,2.421717171717184,1.4008868715411855,1.3856060606060652,0.6651662170014189,1.3992424242424022,0.583795783412447,0.0871212121212039,0.031081022606752,-2.572878787878788,-0.9611527654541032,-0.0159848484848484,-0.0074330515637477,7.410530303030304,80.05075757575759,0.45235531460796985,35.611550217319746,-16.611550217319746,2.9444389791664403,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2008,1.0,31500.0,31300.0,1071500.0,34.0,2286.532814524712,29161.40825,12666.6605946,3.7,3.65,5.23,2.38,3.48,4.09,40.6,53.0,64.6,70.3,68.0,59.6,1.78,1.22,30.0,41.7,49.2,37.3,82.2,80.5,79.36666666666667,1.43,0.98,0.71,1.04,1.22,-0.91,-0.52,-0.1466666666666667,22.53,5.859999999999999,11.09,59.35,69.15,67.63333333333333,81.35,79.36666666666667,38.1,0.2460508634602323,11.083636587329988,0.845,-0.7150000000000001,0,0,0,1,42.302,2.286893939393938,0.4867972819746694,-1.550530303030304,-0.5815284281227078,-0.267878787878788,-0.157028382286266,-0.5616161616161577,-0.3248772056629364,0.335606060606068,0.1611091493338622,1.299242424242408,0.5420735076082023,1.7871212121212068,0.6375663680811725,0.8571212121212121,0.3201955829558837,-0.3459848484848485,-0.1608850544627304,7.410530303030304,80.05075757575759,0.45235531460796985,36.06390553192773,-2.0639055319277304,3.5263605246161616,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2009,1.0,29500.0,29200.0,1108000.0,38.0,2555.536675057031,30154.774,11816.8207464,1.38,1.23,3.53,3.06,4.59,0.8,43.8,55.5,63.4,65.7,65.6,63.0,3.18,2.9000000000000004,33.1,42.0,51.7,34.3,76.8,76.3,75.93333333333334,-1.44,-1.37,-0.92,-1.2433333333333334,-1.25,-0.24,0.94,-0.0866666666666666,14.59,7.65,11.18,59.5,65.65,64.89999999999999,76.55,75.93333333333334,33.55,0.6229143232872777,8.55102333057278,-1.145,0.35,0,0,0,0,-71.957,-5.653106060606064,-1.2033424977053648,0.2394696969696967,0.089813424600375,0.8421212121212118,0.4936446542687022,-0.4116161616161591,-0.2381069447979256,-3.164393939393932,-1.5190810762246645,-3.5007575757575893,-1.4605957309956523,-2.412878787878796,-0.8608091913262177,-0.7728787878787879,-0.2887250607491538,1.1140151515151515,0.5180238068479202,7.410530303030304,80.05075757575759,0.45235531460796985,36.516260846535715,1.4837391534642848,3.6375861597263857,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2010,1.0,33000.0,32800.0,1404000.0,42.8,2878.3413076958136,38210.562,13273.6890576,1.66,2.58,5.63,4.44,6.69,6.06,51.2,56.9,65.3,71.8,72.1,56.7,2.68,1.78,38.3,44.9,47.4,38.6,83.2,82.7,80.39999999999999,0.36,0.77,1.76,0.9633333333333332,-1.14,1.36,3.21,1.88,27.06,11.13,16.76,62.33333333333332,71.94999999999999,69.73333333333333,82.95,80.39999999999999,39.95,0.4463497795698971,8.706472687987175,1.265,2.285,0,0,0,0,-266.2695,6.816893939393939,1.4510709849911123,3.719469696969697,1.3949919986094963,2.9421212121212124,1.7246476963997237,2.4217171717171624,1.4008868715411733,3.135606060606051,1.5052613297806752,2.8992424242424164,1.2096299204761578,3.9871212121212096,1.422429756342187,1.907121212121212,0.7124450773671042,3.3840151515151518,1.5735875843651643,7.410530303030304,80.05075757575759,0.45235531460796985,36.9686161611437,5.831383838856297,3.756538102587751,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2011,1.0,34100.0,33900.0,1142000.0,33.7,2266.357524984788,31080.101,13718.8432638,2.32,5.94,4.09,6.73,5.21,0.81,42.9,55.4,64.7,74.7,69.3,58.7,4.15,3.3600000000000003,32.5,45.0,47.4,40.1,84.9,79.9,79.9,3.78,4.7,4.91,4.463333333333334,4.28,3.93,2.07,1.94,25.1,11.94,16.03,60.95,72.0,69.56666666666666,82.4,79.9,38.650000000000006,0.5396838101542607,11.265123168434512,4.805,3.0,0,0,0,0,-170.568,4.856893939393935,1.0338576388736218,4.529469696969698,1.6987835632495507,1.462121212121212,0.8570836476597657,1.0383838383838366,0.6006722435638495,3.1856060606060623,1.5292640472886596,2.3492424242424192,0.9801574035528006,1.1871212121212125,0.4235127167372618,5.057121212121213,1.8891935606007657,2.244015151515151,1.0434806652595878,7.410530303030304,80.05075757575759,0.45235531460796985,37.420971475751685,-3.720971475751682,3.517497837358316,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2012,1.0,31200.0,31000.0,1260000.0,40.6,2730.389184403038,34291.53,12545.254902,2.49,9.3,3.67,4.06,1.38,0.28,47.2,59.9,67.9,76.0,67.7,59.5,1.92,0.53,36.1,48.3,44.9,34.6,87.0,80.2,82.33333333333333,-0.33,-0.21,-1.24,-0.5933333333333334,2.22,0.26,-3.16,-1.2933333333333332,21.18,5.44,9.11,63.03333333333333,71.85,70.53333333333335,83.6,82.33333333333333,43.85,0.8945743252311005,9.8650223855127,-0.725,-1.4500000000000002,0,0,0,1,264.176,0.9368939393939364,0.1994309466386431,-1.970530303030304,-0.7390499801582913,-2.367878787878788,-1.388031424417287,3.1217171717171723,1.8058147555778996,3.0356060606060566,1.45725589476472,3.549242424242408,1.4808247132037595,1.4871212121212096,0.5305395424092172,-1.0928787878787878,-0.4082677638078114,-2.985984848484849,-1.388501077654592,7.410530303030304,80.05075757575759,0.45235531460796985,37.87332679035967,2.7266732096403317,3.703768066607687,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2013,1.0,26800.0,26400.0,672000.0,25.5,1714.899610893534,18288.816,10683.7009488,2.65,5.07,6.15,1.82,0.59,2.62,35.6,54.4,64.8,70.4,69.4,62.7,3.11,2.25,27.1,44.0,51.5,37.9,80.6,81.8,78.93333333333334,1.79,-0.54,-1.94,-0.2299999999999999,1.29,-1.61,-4.36,-1.356666666666667,18.9,2.41,8.56,59.55,69.9,68.2,81.19999999999999,78.93333333333334,36.49999999999999,0.6589087537586622,13.056454342584743,-1.24,-2.9850000000000003,0,0,0,2,354.032,-1.3431060606060612,-0.285898864151089,-5.000530303030303,-1.875455462700716,-3.157878787878788,-1.8511230450284808,-0.3616161616161548,-0.209183524509586,1.085606060606068,0.5211499119535465,1.1492424242424022,0.4794900939018294,3.087121212121204,1.1013492793263158,-1.7928787878787875,-0.669767426748625,-4.185984848484849,-1.94650836092362,7.410530303030304,80.05075757575759,0.45235531460796985,38.325682104967655,-12.825682104967655,3.2386784521643803,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2014,1.0,19900.0,19800.0,534000.0,27.0,1815.7760585931533,14533.077,8012.7757116,5.29,5.96,7.28,1.88,5.05,3.68,39.5,56.1,66.9,68.0,69.4,59.8,3.78,2.06,30.0,46.0,49.8,37.4,77.7,78.7,77.7,4.02,3.17,3.24,3.4766666666666666,3.44,-1.28,1.18,0.8999999999999999,29.14,6.93,14.21,59.95,68.7,68.10000000000001,78.2,77.7,34.60000000000001,0.385869635988925,11.273464418713532,3.205,-0.05,0,0,0,1,-92.276,8.896893939393937,1.8938280053606928,-0.4805303030303038,-0.1802235217463399,1.3021212121212118,0.7632929396878783,0.0383838383838366,0.0222038377971063,-0.1143939393939348,-0.0549153082379496,-1.850757575757584,-0.7721781802255746,-0.0128787878787903,-0.0045945859505646,3.387121212121212,1.265330079013396,1.3540151515151515,0.6296252635017258,7.410530303030304,80.05075757575759,0.45235531460796985,38.778037419575526,-11.778037419575526,3.295836866004329,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2015,1.0,33100.0,32900.0,1557000.0,47.3,3180.970650794673,42374.5335,13314.1576218,1.45,5.87,4.43,7.17,3.85,1.98,46.1,55.1,65.7,70.2,66.9,64.8,1.34,2.52,34.3,44.5,55.1,38.7,80.4,76.8,77.86666666666667,0.95,2.52,2.49,1.9866666666666664,1.04,4.99,0.7,1.913333333333333,24.750000000000004,11.02,15.45,61.46666666666667,68.55000000000001,67.60000000000001,78.6,77.86666666666667,31.69999999999999,0.533799796011784,9.071861257022546,2.505,2.845,0,0,0,0,-55.02,4.50689393939394,0.959355255638357,3.609469696969696,1.353736354028748,0.102121212121212,0.0598626298987235,1.5550505050505097,0.8995475865433371,-0.2643939393939263,-0.1269234607618824,-1.450757575757592,-0.6052890770085902,-1.912878787878796,-0.6824311485396237,2.637121212121212,0.985151868719667,0.8740151515151515,0.4064223501941145,7.410530303030304,80.05075757575759,0.45235531460796985,39.23039273418351,8.069607265816487,3.856510295497887,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2016,1.0,34700.0,33400.0,1649000.0,49.4,3322.19767757414,44878.3595,13516.5004428,1.71,2.17,3.05,7.92,6.57,3.96,44.0,57.0,66.6,70.1,69.0,61.2,2.51,3.95,34.5,44.9,52.7,40.1,80.1,79.1,78.89999999999999,-1.28,1.71,2.76,1.0633333333333332,-0.8,5.14,3.68,2.3833333333333333,25.380000000000003,14.49,17.54,61.31666666666666,69.55,68.56666666666666,79.6,78.89999999999999,33.19999999999999,0.5900796356270002,9.82454409459628,2.235,4.41,0,0,0,0,-292.928,5.136893939393939,1.0934595454618357,7.079469696969697,2.655164414894165,2.8221212121212123,1.6543046654208082,1.4050505050505038,0.8127773256783224,0.7356060606060595,0.3531308893976898,-0.4507575757575921,-0.1880663189661202,0.3871212121212011,0.1381078482787074,2.907121212121212,1.0860160244254091,3.854015151515152,1.7921404369788672,7.410530303030304,80.05075757575759,0.45235531460796985,39.682748048791495,9.717251951208503,3.899950424193877,44,1,0
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2017,1.0,36100.0,35900.0,1456000.0,40.6,2730.389184403038,39625.768,14528.2145478,3.23,4.71,3.2,3.45,5.64,3.16,45.4,54.6,65.9,69.9,64.5,62.4,2.72,3.4,35.1,44.0,52.1,38.8,80.6,74.4,77.63333333333334,2.3,2.1,2.72,2.373333333333333,3.01,0.13,2.51,0.4733333333333333,23.39,9.09,12.29,60.45,67.2,66.76666666666667,77.5,77.63333333333334,32.05,0.2659081499130191,8.943545158380989,2.41,1.3199999999999998,0,0,0,0,-194.525,3.146893939393937,0.6698602807813229,1.6794696969696965,0.6298873172938043,1.892121212121212,1.109146175334213,0.5383838383838366,0.3114380406804779,-1.6143939393939348,-0.7749968334773182,-2.5507575757575864,-1.0642341108553048,-4.312878787878788,-1.5386457539152716,2.867121212121212,1.0710731865430771,2.684015151515151,1.2480833357915648,7.410530303030304,80.05075757575759,0.45235531460796985,40.13510336339948,0.46489663660052116,3.703768066607687,44,1,0
